,mean,max,min,std,median,variance,peak_to_peek
76,0.00039607527890905245,0.006951601155490622,4.058170843061331e-06,0.0007059272734029685,0.00013937114091953733,4.983333153341495e-07,0.006947542984647561
77,0.0002944127852282403,0.003659398926740515,1.4626701935159985e-06,0.0004602404778534643,0.00012273947785313124,2.1182129745478516e-07,0.003657936256546999
78,0.0005004655880960781,0.004541428038991438,1.2768531902154883e-05,0.0007916783745326841,0.00019757881067619407,6.267546487027128e-07,0.004528659507089283
79,0.00028288033249004266,0.0025128311933410473,5.911169354594866e-06,0.00037492688295003723,0.0001362112449282544,1.4057016755863093e-07,0.0025069200239864523
80,0.0009546330317852753,0.0953474902595026,6.690194769323293e-06,0.0049217692844184405,0.00013006175940130367,2.4223812889044805e-05,0.09534080006473328
81,0.00026895941955864714,0.002451793963497499,1.622991083237315e-06,0.0003860258542740398,0.00012337617504480717,1.4901596016800224e-07,0.0024501709724142617
82,0.00041988301458867935,0.02562042066857129,4.223961543343352e-06,0.0013705037081200465,0.00011697336539392674,1.8782804139707975e-06,0.025616196707027947
83,0.0005132617782978298,0.01322143768789608,5.062874139269331e-06,0.0010906573189770822,0.00014518293987538167,1.189533387438277e-06,0.01321637481375681
84,0.0003534053693875813,0.00343393533472959,6.162314377792309e-06,0.0005552599768133387,0.00012759565940129706,3.0831364185074937e-07,0.0034277730203517978
85,0.0015384554294928087,0.11301706028395361,3.318676040997661e-06,0.006499790187314123,0.00026338806064112665,4.224727247910496e-05,0.11301374160791261
86,0.00029975716647397544,0.005420004514223855,2.7896089242521123e-06,0.000500603870800474,0.00013223700001019256,2.506042354604177e-07,0.005417214905299604
87,0.000451766925269195,0.01837426743057733,2.483332206178389e-06,0.0012240171311266375,0.00017318354896384878,1.4982179372914844e-06,0.018371784098371154
88,0.0003777916851179324,0.008983274674715382,3.570087559911045e-06,0.0007734810510877048,0.00013646623156856577,5.982729363917407e-07,0.008979704587155472
89,0.0002968206302846728,0.0032755174790435365,2.3527407538100475e-06,0.0004809134555287045,0.00011651073906169225,2.3127775170855927e-07,0.0032731647382897265
90,0.0003136927606109228,0.004729471798824836,1.3308503224969759e-06,0.0005710735781822805,0.00010730569338446707,3.2612503169791327e-07,0.004728140948502339
91,0.0002854133041542535,0.0024316866322532773,3.3711967569713555e-06,0.00040536014923823045,0.00012884230357486744,1.6431685059044048e-07,0.002428315435496306
92,0.0005283626448666152,0.012163528224873814,1.096179503074959e-05,0.0011119321658701823,0.00017146314397130835,1.2363931414967545e-06,0.012152566429843064
93,0.00032865205978484724,0.0035049682740651736,1.0772981177038644e-06,0.0005828947903614314,0.00011021757166237977,3.39766336630497e-07,0.0035038909759474695
94,0.00026205299751328907,0.0030531604656713718,4.7319118505178784e-06,0.0004143864569934657,0.00010298956817043504,1.717161357395974e-07,0.003048428553820854
95,0.00029623995993669416,0.002630467080796582,2.6058935390913223e-06,0.0004085067492582784,0.00013330327060565933,1.6687776418956596e-07,0.0026278611872574908
96,0.00043542844759921303,0.015677893649671853,9.148016285062552e-07,0.0010133472850214734,0.00012714215378705867,1.0268727200603913e-06,0.015676978848043345
97,0.0003050144606426099,0.002613382383748751,8.309202673266256e-06,0.00042865349504684166,0.00014347490038106077,1.837438188158727e-07,0.0026050731810754848
98,0.00028271032068603164,0.0034219156621773075,9.075490064941551e-06,0.00043713367123480426,0.00011158492837369952,1.9108584652721794e-07,0.003412840172112366
99,0.00029554524939238205,0.006761352922642804,2.6641868894009808e-06,0.0005641067954596133,0.00010281421377358017,3.18216476683714e-07,0.006758688735753403
100,0.0015057645975163764,0.06360326747639497,2.083673298747806e-05,0.006010723711534729,0.00026438435685322275,3.612879953640582e-05,0.0635824307434075
101,0.00033671810346737747,0.003953334909385607,5.7265603523737335e-06,0.00044587548827045194,0.00015638569988579967,1.9880495104041392e-07,0.003947608349033233
102,0.00037154608408668564,0.008265268146495721,2.066688585212735e-06,0.0007638050169016736,0.0001255591655705896,5.83398103844166e-07,0.008263201457910508
103,0.00030323438260729924,0.003740478549398151,2.033007771221855e-06,0.000489803708915262,0.00010846416222680147,2.399076732671467e-07,0.003738445541626929
104,0.0002801573276298731,0.002450330535968591,1.501674282515567e-06,0.00043045650687929186,0.00011218131515884636,1.8529280431472184e-07,0.002448828861686075
105,0.0003307585812576317,0.008124694426362463,2.4485861198134124e-06,0.0006519816627377385,0.00011739967384358399,4.2508008854626626e-07,0.00812224584024265
106,0.000584349749590609,0.012077427665308145,1.8409703665754582e-06,0.0012652395521387091,0.0001379021501753335,1.600831124296161e-06,0.01207558669494157
107,0.00040278053716576173,0.010616248406486678,8.042216450928683e-07,0.0008722489912068146,0.00011854856490366066,7.608183026613058e-07,0.010615444184841585
108,0.0005954402111245513,0.018002735455088126,6.0021913329102676e-06,0.0015492399179376844,0.00015990944761586467,2.400144323331563e-06,0.017996733263755216
109,0.0003083839325990498,0.002894808027734792,2.0375411888413035e-06,0.00043794146901625505,0.00012207636952576187,1.9179273028411547e-07,0.0028927704865459505
110,0.0004792837088293441,0.018871436186725397,5.53002750471737e-06,0.001285473410536449,0.00012734578073125857,1.6524418891962102e-06,0.01886590615922068
111,0.0003018298679388972,0.0028035287159050445,2.151636209016703e-06,0.00044097778800523464,0.00012975525210926308,1.9446140951398964e-07,0.002801377079696028
112,0.0002699794964624912,0.002040576234656158,4.32939779416898e-06,0.0003688774416401917,0.00013257440591192313,1.3607056695101303e-07,0.002036246836861989
113,0.00029670988989028194,0.002846060576979201,9.722003081486112e-06,0.0004344213431734035,0.0001321890499142195,1.8872190340458397e-07,0.002836338573897715
114,0.0004221865512562403,0.009619210761860423,3.801403704725616e-06,0.0009014037666046133,0.00013208918500577912,8.125287504489841e-07,0.009615409358155698
115,0.0003720460391589801,0.00916255210621837,7.07222389508796e-06,0.000693846937912468,0.00013479620333201465,4.814235732505082e-07,0.009155479882323281
116,0.0005430659238965724,0.014342328491676134,5.138821083639105e-06,0.0013161705672633474,0.00015014577475174734,1.7323049621303214e-06,0.014337189670592495
117,0.00031060845665572466,0.0031102059535673496,1.3306326170001017e-06,0.0004679016962251948,0.0001220983101257325,2.1893199733041448e-07,0.0031088753209503497
118,0.0003453753389212415,0.005307271541511582,2.5560057119774915e-07,0.0006383950251086599,0.00010888369333050785,4.0754820808348646e-07,0.005307015940940384
119,0.0002745828327505321,0.002510093468273338,3.139672364584878e-06,0.0004424771273892071,9.689534646257425e-05,1.9578600826260457e-07,0.0025069537959087535
120,0.0005127638546724506,0.018856054795589085,7.677597235734097e-07,0.0012794383817648716,0.00013085998354193742,1.6369625727331135e-06,0.01885528703586551
121,0.0005703604041426837,0.028764406452839994,3.173198920646828e-06,0.0017337725728168493,0.0001619773911182569,3.005967334251957e-06,0.028761233253919348
122,0.0003099962373247457,0.0034615098901949774,1.7839677958551532e-06,0.000478451139424817,0.00012554132698288384,2.2891549281690565e-07,0.0034597259223991222
123,0.0003094357821429282,0.008615340538177103,2.3937626966600014e-06,0.0005960644740144163,0.00010632153071262265,3.5529285718208274e-07,0.008612946775480444
124,0.0004850585961530664,0.02668935913703732,2.9046626232031515e-06,0.0014353274607900814,0.00015480492378700707,2.0601649196981026e-06,0.026686454474414114
125,0.0004227820337520444,0.014995153424936042,1.9381087864769338e-06,0.001010528379322841,0.00011560305078695629,1.0211676054168478e-06,0.014993215316149566
126,0.00036724181578291076,0.012322430935224083,1.304962160746275e-06,0.0008154442596549122,0.00011856386620437848,6.649493406041479e-07,0.012321125973063337
127,0.0004220349875158961,0.012079934178500368,3.6475067004362935e-06,0.0008679149288167326,0.00014790594327708924,7.53276323662954e-07,0.012076286671799932
128,0.00047644376829516767,0.02128821861923407,1.592174173649955e-06,0.0015087521602147635,0.0001437197709349615,2.2763330809527154e-06,0.021286626445060422
129,0.00033113992713627757,0.006533626631967083,2.8125330107200617e-06,0.0005818909209312355,0.00012025343869028758,3.3859704386220134e-07,0.0065308140989563624
130,0.00034687388447204843,0.007181740243265604,1.4501433775849548e-06,0.0006445211455095588,0.00011240714493814727,4.1540750700895393e-07,0.007180290099888019
131,0.0002629559277517659,0.002377294616915113,1.8049399029179001e-06,0.000415200138879409,0.00010982053254148467,1.7239115532548054e-07,0.002375489677012195
132,0.00033971475842068955,0.011044661718805542,2.3163726718745823e-06,0.0007072646442178764,0.00012311405202916094,5.002232769606393e-07,0.011042345346133667
133,0.00030462661785696595,0.0032154829419898186,3.1331392651741946e-06,0.0004927940063335248,0.00010929364473187954,2.428459326782461e-07,0.0032123498027246443
134,0.0004238920168748093,0.014272641403775165,2.802606129798518e-06,0.0009979732568785394,0.0001420541499003052,9.95950621444759e-07,0.014269838797645366
135,0.0004288615458026615,0.01566713281311535,2.6931984653867914e-06,0.0010958452719664487,0.00014183827577451014,1.2008768600912199e-06,0.01566443961464996
136,0.002704735816716857,0.01989338579689117,1.3696796025570229e-05,0.0037703050077700106,0.0008625482015547861,1.421519985161562e-05,0.0198796890008656
137,0.0002526136204850412,0.004863016571687042,6.051724347665972e-07,0.0004365193271953781,9.170651831629042e-05,1.9054912301510558e-07,0.004862411399252275
138,0.0014740145782650967,0.0778743797881175,4.4908080034565946e-06,0.006693417482416977,0.00014300320807911627,4.480183759392522e-05,0.07786988898011404
139,0.0002623740782285084,0.0023374220624342366,3.717972727885046e-06,0.00038239018677499004,0.00011742263151439272,1.4622225494181174e-07,0.0023337040897063515
140,0.001343742992207335,0.058326862256501216,3.7316811147578544e-06,0.005832511585726065,0.00012439986880700236,3.401819139762878e-05,0.05832313057538646
141,0.00042607556693525513,0.01344991545612567,7.051633048991675e-06,0.0009993022984550717,0.00012360213175765974,9.986050836975892e-07,0.013442863823076679
142,0.0003286049481565527,0.002827458280313892,5.856504124954933e-06,0.00047996706468761587,0.00014258408089708158,2.3036838318484602e-07,0.0028216017761889373
143,0.0004947979061550414,0.01831950620520818,5.613690999155908e-06,0.0011723516322626156,0.00014096779577643575,1.374408349668819e-06,0.018313892514209024
144,0.0002693510577990515,0.0025501078391222546,1.7690598531954636e-07,0.0003948034368860804,0.00012078982767720246,1.5586975377706129e-07,0.002549930933136935
145,0.0003014601547214709,0.0032199688565557705,3.136807956336082e-06,0.00045103677764986674,0.00012527980918229366,2.0343417479277534e-07,0.0032168320485994346
146,0.000605850538194581,0.040848344849666374,3.3314413637145686e-06,0.0021739401565301743,0.00017505774030975648,4.726015804174438e-06,0.04084501340830266
147,0.0010045820714739524,0.0875879266899965,5.4907085142454684e-06,0.004622106627324618,0.00015401902892332953,2.1363869674358158e-05,0.08758243598148226
148,0.0003927298218846052,0.006533478225726239,7.958629171698722e-07,0.0007184963204833381,0.0001286684253751656,5.162369625480957e-07,0.006532682362809069
149,0.0004145280861787472,0.00438533080052106,9.96201410496046e-06,0.0006806263328605782,0.00014332768343104795,4.632522049832386e-07,0.004375368786416099
150,0.0009068815141753023,0.11958022375972878,1.9665389880226854e-06,0.0054308084349739055,0.00010950416804484466,2.9493680257383725e-05,0.11957825722074075
151,0.0005015536405848306,0.01809331493961489,6.020779458380002e-06,0.0011340143920469008,0.0001662400979876355,1.2859886413695023e-06,0.01808729416015651
152,0.00043014152827099004,0.012705500886160724,8.52894916673376e-06,0.0008906722333141316,0.00015878320875154138,7.932970271967828e-07,0.01269697193699399
153,0.0012835242205471822,0.038903662677409946,2.910431311011434e-05,0.00408046756330965,0.0002730019754203337,1.665021553522219e-05,0.03887455836429983
154,0.0004918008536107925,0.013798549652788967,3.634402565829908e-06,0.0010531774667045123,0.0001445147323794671,1.1091827763741341e-06,0.013794915250223137
155,0.0013483791424828218,0.0651373019632899,5.706097462846261e-06,0.0058760490986942545,0.00012629133319642805,3.452795301026556e-05,0.06513159586582705
156,0.00032832769084051885,0.003863222309847365,1.4241914258741337e-06,0.0005530006645147403,0.00010556305693267822,3.058097349537443e-07,0.003861798118421491
157,0.00042364475489759174,0.00423567654255206,3.1182090879921374e-06,0.000594981288087322,0.0001807712540864462,3.5400273317404884e-07,0.004232558333464068
158,0.00025946054509563425,0.0024052493598750286,5.957767723430152e-07,0.0003503708855769675,0.00013627516549758893,1.2275975745998848e-07,0.0024046535831026856
159,0.0005210191128609942,0.014604731129074731,4.987726290298656e-06,0.0009807911354495554,0.00018476677927047017,9.61951251376428e-07,0.014599743402784433
160,0.00030289547168528037,0.0032612214332058244,2.627842583800562e-06,0.0004822639515063839,0.00011844323667609451,2.325785189225518e-07,0.0032585935906220237
161,0.0003213044318362888,0.0038065907983519474,3.3996722171019845e-07,0.000534207223662544,0.00011523104182241707,2.853773578132433e-07,0.0038062508311302373
162,0.00036086284154461295,0.00536577669468326,7.987591884198482e-07,0.0006812942143925693,0.00010604275716325805,4.641618065647882e-07,0.0053649779354948395
163,0.0002835173728472734,0.0033297755672927237,4.216227331131806e-06,0.00041374261278919746,0.00010776546233258627,1.711829496376318e-07,0.003325559339961592
164,0.0013856563619489717,0.07634536133954262,5.981214560938796e-06,0.005926940138553858,0.00020195052625976035,3.512861940600082e-05,0.07633938012498168
165,0.00030281266172902716,0.0023945374063502633,2.1535064750961104e-06,0.0004657461502295624,0.00012856355305205925,2.169194764536581e-07,0.002392383899875167
166,0.0007127021888771488,0.032794691401949266,1.1937933755393869e-05,0.002086641009525411,0.00020707165563836575,4.354070702633226e-06,0.03278275346819387
167,0.0004224759161819977,0.00729709482331741,9.122952801679807e-06,0.000790811253790556,0.0001350601004825201,6.253824391217913e-07,0.0072879718705157305
168,0.0002586231302518268,0.0022944351261,2.7181883492631164e-07,0.0003732983456174604,0.00011563628983946676,1.3935165484073293e-07,0.0022941633072650737
169,0.0003972585140762487,0.011151025984917082,2.8582867151105916e-06,0.0008263820893737231,0.00014342065813298372,6.8290735763768e-07,0.01114816769820197
170,0.00042215528552686665,0.007960448595040002,3.9952873551875344e-06,0.0007989848210680738,0.00013174543961259243,6.383767442971817e-07,0.007956453307684814
171,0.00047688717339828515,0.015941954984674656,1.0045902900780467e-06,0.00120743807074586,0.00012026623560207633,1.4579066946864844e-06,0.015940950394384576
172,0.00033589547798747665,0.0038194632193897754,2.635421828425883e-06,0.000603269803433051,0.0001096768929463338,3.6393445573415195e-07,0.0038168277975613495
173,0.0007743470508154527,0.06867926368931233,2.524776071368262e-06,0.003531864597433903,0.0001504370696306894,1.2474067534606946e-05,0.06867673891324097
174,0.00029589781665873124,0.00349069612525403,4.522408861006587e-06,0.00047322531071119985,0.00011111940001287538,2.2394219469771165e-07,0.0034861737163930234
175,0.0003297702395443773,0.005018284851881845,9.697881650244369e-07,0.0006042447926333733,0.00012261518501912208,3.6511176942454835e-07,0.0050173150637168205
176,0.00026082289976212236,0.003198200017928707,1.8019074326839225e-06,0.00043120864196006663,9.955147978486952e-05,1.8594089290104492e-07,0.0031963981104960234
177,0.0002635691151695733,0.002144591683961512,4.446876086600812e-07,0.00036819275182508633,0.00012095942224829181,1.355659024965296e-07,0.0021441469963528518
178,0.0003360677017595442,0.0028576845328565368,8.936662744349647e-06,0.0004674007827639577,0.00014317081921776006,2.1846349172836035e-07,0.002848747870112187
179,0.00036093790756757164,0.007881946248261945,6.997087856254586e-06,0.0007297971916762842,0.00011253012554729697,5.326039409785912e-07,0.00787494916040569
180,0.00034120023748725393,0.0047460305470799205,2.628807206361455e-07,0.0005603645060997712,0.00012856294012621007,3.140083796964405e-07,0.004745767666359284
181,0.0002518179041907542,0.0024182088528553283,3.639040304946218e-06,0.0003737154745982897,0.00010409794523307489,1.396632559542249e-07,0.002414569812550382
182,0.00040508218307150237,0.013703489440392855,1.1014389595039826e-06,0.0009447279292582812,0.00012130553029580548,8.925108603206401e-07,0.013702388001433351
183,0.0005154534750912082,0.01554202569903298,2.0912961138109726e-06,0.001258125868336941,0.00013567006686802214,1.5828807005785822e-06,0.015539934402919169
184,0.0006507662098472257,0.02880248871893456,2.6176955735768327e-06,0.0018290362573771272,0.000164534065134155,3.345373630800129e-06,0.02879987102336098
185,0.0002369166680652604,0.0022119701503995593,5.358533227614703e-06,0.00036161190449921,9.180712042350897e-05,1.3076316947554576e-07,0.0022066116171719444
186,0.0005681815030810292,0.025048832500826904,1.2336742623991767e-06,0.0015656068182577846,0.00015950436166712437,2.4511247093752643e-06,0.025047598826564505
187,0.0005148395943458322,0.015863562463646272,5.639851105101175e-06,0.0011634968117978685,0.00017338916141778208,1.3537248310638045e-06,0.01585792261254117
188,0.0002785483857222499,0.0024661991533001097,4.09919852515121e-06,0.00041481628547290495,0.00011475003134593744,1.7207255069353858e-07,0.0024620999547749585
189,0.00035461627981995625,0.010911753969031036,4.101931659896185e-06,0.0008244048470231172,0.00011574708458068751,6.796433517952092e-07,0.01090765203737114
