,pc_1,pc_2
0,12.823869819292016,5.844810758478172
1,0.5878550094118595,1.368698533791059
2,-1.4486904947540018,0.2673027158351397
3,8.096688893222865,5.706854119614225
4,-1.078331577736933,-0.18068975151379849
5,-1.2210245528166288,-0.029877070263056568
6,-1.0902719827505882,-0.09214608127863733
7,-0.7282603381190945,-0.3451627102104072
8,-0.4771226845164144,-0.5700566098607742
9,-0.7279432462357953,0.7151356060728892
10,-2.0227197589091697,0.20266010816972854
11,-0.7189216094254041,-0.2548594592084693
12,-0.4212237718471441,-0.528167880554009
13,-0.8406039235021389,-0.19193754068377347
14,-1.6169266659651618,-0.02512732908677477
15,0.8189711603648346,-1.147235621418964
16,5.533787393092706,-1.917942826426956
17,-1.3636669744307537,0.08145287939305021
18,-1.1531578033497245,-0.010702389633051208
19,-0.4638063326933389,-0.46400479335405015
20,-1.6669507499043683,0.19429957975292228
21,-1.1390823782647879,-0.1813003089348374
22,-0.7493720054772064,-0.12313829561569771
23,-1.2518228995866203,0.09785883291538744
24,-0.7619383394593473,-0.35963206130569136
25,-1.805929553463702,0.27754276425534313
26,-1.3921672832245868,0.5671132908697254
27,0.41600201581302837,-0.7846636016235908
28,-1.3942171452072532,0.03214926413487155
29,-0.24143723830382513,-0.4404486528207785
30,-0.7029242204664241,-0.20953735301211743
31,0.13632214873573142,-0.7888649233396189
32,-0.8345621956027328,-0.2251175528500681
33,-1.0598112542000953,-0.2060708116160745
34,-0.618766695655405,0.5208431803967556
35,-0.8935139091998417,-0.06423755476541301
36,2.8793524675708984,2.676477412882621
37,5.14035800178812,-2.3330251925007537
38,-0.40498919577191533,-0.5807875449300605
39,-0.10502252285385594,-0.9655785830843132
40,-1.3631741464119644,0.0018194511757498994
41,2.8478423603628427,2.157232973000074
42,-0.8594337766103812,-0.22945804268792913
43,-1.8695008121458736,0.21819874076723916
44,-0.47009620285479803,-0.2807001793183302
45,2.6541871531938686,2.211966074792578
46,-1.4711813377900658,0.041219913278615315
47,-0.608833067343981,0.05427361988511215
48,-1.414044235573491,-0.1925166003422226
49,-1.6609120417379584,0.40887617122585695
50,-1.5757768835760393,0.021934331022505475
51,-0.32287013990843516,-0.5666879384452066
52,-1.446297611562637,0.13453128142840456
53,-1.2928815056297207,-0.10905843221130074
54,-0.9583044558929169,-0.14306722006877323
55,-1.3497874033467114,-0.007416517347379671
56,4.086290303274398,-1.6280399649215973
57,1.3178340714427923,1.3073435757617655
58,-1.5381486044118124,0.22137468430828716
59,-1.7796999484797444,0.270457152668036
60,2.40032099740419,-0.6760626052139475
61,4.407694965000927,3.307453296537156
62,-0.9014555980570486,-0.5371620621739212
63,-1.5138441448423943,-0.07620143362507037
64,-1.1641678600208147,-0.0851046168111866
65,0.06961406382080225,-0.5741061256791052
66,1.3830967859431815,1.76590322325334
67,-0.7660243947742097,-0.5050296201540627
68,3.093117256215524,2.169047577561219
69,6.09957209811982,3.553924635613109
70,-1.4092656935144319,-0.015133121519121757
71,-1.8310311319139048,0.14399706234515539
72,7.701716905616807,3.1855005634956353
73,-0.3093229356804292,-0.5532833862541685
74,-0.6191997600707885,-0.43185030782222594
75,0.42239902090388054,1.3490759793310159
76,1.135927126101596,-1.0544652421086111
77,-1.3076157714227485,0.3216601585835109
78,-1.5558488594144027,0.15055074037928287
79,2.088087431715451,-0.7094847774991431
80,-0.8268847865306241,-0.17698038930353932
81,-0.7007000889964041,-0.5465671480032965
82,-1.4691737160485714,0.2269885128331259
83,-1.3028235375123145,0.1512301277087191
84,-1.022384783243576,-0.0950958395646389
85,0.01041639517266459,-0.6679416204295735
86,-1.7480269711407257,0.10604690035412064
87,5.664203896290089,-2.6305238677948264
88,-0.9200080921928717,-0.36951418535105063
89,-1.3950617714668407,0.17128659516721131
90,-0.6035001734511667,-0.46712163548537844
91,-1.1679142562172184,-0.04983869678036858
92,-1.5485825978687182,0.20057135865981537
93,-1.2418962204609858,-0.06073148797520404
94,-1.6724998358656813,0.0923866563757363
95,-0.12547733011691156,-0.6179551723168593
96,-0.4299359625321905,-0.6592494055180574
97,-1.3410421093381197,0.1055520790551201
98,-0.8767454100925012,-0.5315273817809908
99,-1.3619989934181056,0.055009525829049846
100,-0.9019682867295699,-0.33030142070706964
101,-0.6927100630632689,-0.5256696768340844
102,2.11239659872758,2.2078902350280747
103,-1.29784762966438,0.44817184556137124
104,-1.3606068165216094,0.056201341083356705
105,-1.2204773832288223,-0.1079512747362411
106,3.4771982557556824,-1.6502386468158965
107,-1.5020061624996321,0.21305228965488102
108,-0.9272841295947137,0.06408682967204281
109,-1.2408949432241447,0.007284324076987545
110,1.6090803802301554,-1.9101637851044553
111,-0.43280848556753226,-0.7449941813779614
112,-0.8514921389026445,-0.4998584116038398
113,-0.24154494254829148,-0.5231612241628357
114,-0.6282712411650314,-0.3394283594371618
115,-1.531936952519301,0.2973979604194001
116,-1.3339049611350091,0.33435203508346484
117,-1.2981649193713516,0.2512558389756802
118,5.992860939084933,-2.2359409551993044
119,-0.9833034494743679,-0.018863082148174455
120,-0.8686644577904984,0.0037990670106871336
121,1.2793687066580917,1.5844104483235086
122,3.5311585971378814,0.6275875812446331
123,3.070686715477309,2.393891362423262
124,-1.7086528647366659,0.29873963695012706
125,-1.3170019900102055,-0.003393275621367369
126,-1.4017952994917968,0.3022930455438277
127,-0.9010527272688119,0.014290907268333066
128,2.9672146118593377,3.2040560772815274
129,-1.6237756293763796,0.11908146561621219
130,1.1962467909558325,1.6066836730398255
131,-1.60038823398652,0.018549364045849028
132,-0.8588844921493718,-0.2668770049381842
133,-1.579887410783861,0.23125254176724436
134,-0.6482111051261875,-0.4673909209592779
135,-0.7440547379750685,-0.3531359669238205
136,-1.2261888877945268,0.5366319152210739
137,-1.1864139011884007,0.2693011044545673
138,1.1712172426591179,0.30723934797461167
139,3.858518112649414,-1.2117977211079074
140,-1.6522928204662704,0.1309849338443654
141,-1.6205304114180068,0.33511211052008233
142,-1.058691324665235,-0.15371808721456262
143,-1.574467675406041,0.022431172106816593
144,-1.2470695724961025,-0.2920723535941443
145,-1.5762052770867507,0.2434600149462967
146,-0.1341427031127882,-0.4572574857438724
147,-0.9202259780237627,-0.07396339961503072
148,-0.7817648277535029,-0.1804691319702107
149,-1.1379159629454507,-0.1417238416409144
150,4.547091631063665,-2.649243227729599
151,-1.5111319655362687,0.03445591282024982
152,-1.1836109138480337,-0.2634145984801842
153,-1.1151725172284346,0.41940095157108415
154,-1.4139056219587338,-0.15768290694468712
155,-1.0706086695747945,0.17795133720386874
156,-0.638705267269803,-0.62520750135134
157,-1.0508782423455014,-0.1596809870334745
158,6.148686387853157,-1.849547458193103
159,3.872186061595557,-2.2318201876190646
160,-1.7407092400038637,-0.00196025631202043
161,0.9967010513651675,0.7331166475254793
162,-0.8589909655026957,-0.2354473871518316
163,-0.9739140967745145,0.06355360770559627
164,-1.4966497951138926,0.17251961917003217
165,-1.1745447685578043,-0.19189066398700058
166,-0.7475184199456194,0.08983483739635209
167,-1.4869316311472753,0.2656878903265941
168,-0.3877332968105782,-0.4993944225605025
169,1.3915238674739907,2.0010534761259295
170,-0.2349745464519938,1.052185939581433
171,-0.5486314468644159,-0.5468028114060218
172,-0.8777839371857976,-0.1805725910549355
173,-1.653247017365826,0.023117724821105273
174,-1.5012203086412956,0.15394225175873097
175,-0.6611006907489544,0.01724449713233578
176,-1.5204286589200655,0.015471124813631644
177,-1.0126620387754448,0.13941184046249697
178,0.5004459224135384,0.1589180284195922
179,0.3347679715481781,0.9191149280072926
180,-0.8098386594183432,-0.06501184358138531
181,0.18820464087503572,-1.1014940920325114
182,1.1895311812563254,-0.46953070154439114
183,-1.048041855764777,0.04779988241886353
184,4.826755732756279,2.8129267757571426
185,-1.5593846180547348,-0.07157733666250331
186,-1.2619633230192489,0.017201240087348364
187,-1.6249963517922077,0.10658427446415257
188,-1.37631353710972,0.07956253870472452
189,-1.6043801769921302,0.08680698350851973
190,-0.3526717433425055,-0.6849307881959568
191,-1.5286073814383883,0.028211009838263867
192,-0.899844571354285,-0.24943708785371685
193,-0.16045178820147168,-0.8692564637705819
194,-1.747393388619127,0.2338729898204141
195,1.1042297333135471,-1.4925443270860659
196,0.5346499983022299,-0.8022216849527399
197,-1.3044905711907884,0.35653823992111505
198,-1.3037693268869006,0.11980332071302163
199,-1.304337392938529,-0.003645712586151298
200,0.6216703386730874,1.2636377740511349
201,0.5151783976043035,1.9482117496236722
202,5.576375545517886,-2.641976625086324
203,0.0917365279388686,1.4342867564029533
204,-1.2723677217104483,0.18108550769045792
205,-1.5068672757808244,0.7491462856893785
206,1.8907664025977826,0.47476587107824136
207,-1.0357380268802825,-0.3048159830649135
208,-1.7674509545353476,0.1512653831256463
209,-0.5618897267935168,-0.30453263146560783
210,-0.7660325975129416,-0.3481281537916262
211,0.2502548268373957,-0.5681798036536548
212,-1.5361123778951347,0.43643962107795914
213,2.5809407718026742,2.5982580240347
214,-1.8012059544816292,0.3382206051760031
215,-0.9631430169502281,-0.20824039088608415
216,-1.6543711893395567,0.09331519573794728
217,2.615497157536806,-0.44479463511294726
218,-1.1678826409689131,0.22922038867761904
219,-0.32692582002534015,-0.5900201908454265
220,1.5746456414650016,1.7252420063463363
221,0.9954186576287434,-0.6845018929607191
222,1.5470284938848675,-0.48243118279833447
223,4.565518058272947,-2.2318037932126913
224,1.7076630338898258,2.2532579787709297
225,-1.2069958632048614,-0.17168234716387595
226,-0.8419997364896185,1.2246541477459205
227,-1.461091892561955,0.3427103005665094
228,-1.229451360304009,0.1615100148471913
229,-1.3837992967546795,-0.093917667984934
230,2.1287835343395014,1.8457869193529601
231,-1.3991436556003864,0.22780086609713862
232,-1.0483300839797587,-0.18144117689385356
233,-0.9903953891744085,0.02110066933054395
234,-0.8783096917761581,-0.23395302757846703
235,-1.7321896262581227,0.10244155000470666
236,-1.3244904813553753,0.048734858864365904
237,-0.22598889030134311,-0.696046042259225
238,0.18188364717902647,-0.9269210259688005
239,0.5938592351695565,-0.5487394050097922
240,-1.6920538994094438,0.21786141098159412
241,-0.36889835397983767,-0.3714705829166309
242,4.855857850530626,-2.573079221631547
243,-0.8167559114861078,-0.06609987230655212
244,-1.0317755310107255,0.06583821828600069
245,-0.5459953713069734,-0.26482411759338387
246,1.0887601658577408,1.1327884800814227
247,-0.7023388748216075,-0.23975666145609456
248,2.3354827547504193,-0.5869671107089414
249,-0.8703786780165667,-0.2505472534288613
250,-1.6687580816884238,0.26250118586606547
251,4.599949220609723,-2.607726593961065
252,-2.016881433740922,0.21003650826466014
253,-1.53770311675381,0.023525095925868232
254,-1.0992517613197679,0.2758018936806674
255,0.21987036159074652,0.5363791882178992
256,-0.32152171750207037,-0.716162296603354
257,-1.0796066382281768,0.10394395250569434
258,-0.3745536231823522,-0.40137678825600764
259,-1.2002220005321695,0.22032361230778721
260,-0.4919433437815834,-0.40041224392353486
261,-1.0331128542464656,0.18536655297012644
262,-0.8172763644903732,-0.012382606898946404
263,-0.9435083946777293,-0.2981052565280082
264,0.1131730288916306,-1.177536601530356
265,4.382055677009054,-1.8177789530263198
266,5.108313469937462,-2.135714740335436
267,-1.5159287496455027,0.1734833033533564
268,-1.526793995869152,-0.005638143526096876
269,4.747124521787328,-2.2208441274048605
270,-0.6166175421061149,-0.3290070289961517
271,-1.552640638021395,0.023979292692806138
272,-1.1163022957221342,-0.048315677389147264
273,-1.1608547819211497,-0.13716985257343434
274,-1.3417124721940932,0.39326318438018626
275,-1.26356191403932,0.06680842642664273
276,-0.9579715555697087,-0.3399588619867322
277,-0.29006683727734067,-0.740622063050267
278,-0.9465909919704272,-0.2507196724999883
279,-0.7376538964899628,-0.3788393607382003
280,-0.6247531507641019,-0.5427668322871203
281,0.7011947031203015,-0.44911648898994094
282,-0.6611531992698356,0.9209991583897146
283,-0.5491673603016483,-0.2764418299649721
284,1.5003662127709594,2.0659658134917196
285,0.6431554486106469,0.29517049873334367
286,-2.0612480284408563,0.16112837012237743
287,-1.3314236870301155,0.07273697958243086
288,1.851434078656608,1.6685661579587845
289,-0.6328708937930978,-0.32298508424671973
290,3.5962641957920343,-1.9331192466723675
291,0.0946613662184609,-0.8199411492259634
292,4.733644450345409,-1.7416502212542873
293,3.0694147704476333,2.8352013785247383
294,-0.8038642180067997,-0.12601006140410473
295,-1.9417259861622553,0.2602996372789676
296,-1.6822494740819984,0.31228408491062903
297,-0.9005999196916876,-0.1998274058366766
298,-1.136316235394003,0.18380999732140507
299,-1.5410305261810782,0.49645551409073696
300,-1.2215698243985689,-0.07354632701457947
301,-0.10012753235704352,-0.7731608506624971
302,-1.750374180818471,0.23259574882186165
303,-1.4565283900971169,0.21711626794101413
304,-1.364994972997007,0.19952780041121337
305,-1.0011969234517994,-0.20155090753813576
306,-0.7946947189816622,-0.4044725151456908
307,-0.9817807453558454,-0.22804711298961639
308,-1.208611276933637,0.002651716776850116
309,-1.2842682079823922,-0.004995391793674846
310,-0.9961697662650398,-0.3239726492949369
311,-0.8388520827707574,0.007471868792573708
312,1.823023937322632,0.5816814085648281
313,-0.9168117013209245,-0.3269899400577797
314,-1.6757067575056532,0.008568533411449248
315,2.1145861142359155,1.936841864807698
316,4.297054587447131,-1.7926052468683296
317,-1.3865576787540135,0.08154983108680185
318,-0.05626371761162176,0.02010555051104639
319,-1.6219943832224288,0.19738819182656364
320,-1.0303424967790842,-0.16430792703442873
321,-0.8728561323709878,-0.2799890639917869
322,-1.490899094132552,-0.0046906769809099596
323,-1.7436453380645796,0.27451866453151963
324,-1.613055208528935,0.05658071423003414
325,-0.9794123098243418,-0.2368994159811209
326,-0.7040425114986565,-0.5401289310758862
327,-1.501174791291437,0.23292415067842762
328,-1.3006358171962065,0.04887648914366794
329,-1.845288290018858,0.25455885044404813
