,pc_1,pc_2
0,-0.7754618593236344,0.457631005308784
1,-0.897888592995874,0.462198040612823
2,1.3206941694995995,-1.7125577295026797
3,0.7759547849872426,-0.3481844129099404
4,-0.9623177262988023,-0.1292374747665358
5,-1.1236076964127735,0.5048201273032192
6,0.2663453425514952,-0.4196291835516863
7,-1.2190673798354594,0.4940852715000984
8,-0.4521229251286734,0.4362079538523164
9,0.3405718979911606,-1.2311381741920706
10,-0.5580133484212637,0.07179106787948446
11,0.32862398093547746,-0.9387278125224509
12,-0.6857807891873681,0.6029860603748982
13,-0.9078224273137108,0.3881808572990155
14,0.43897052576241885,0.20099986266117523
15,-0.2833202691927891,-0.33790195796818284
16,1.3822537567394957,2.9193274270058467
17,0.7278033967755821,-0.7017003392091341
18,-1.2201630517254025,0.2264383559413879
19,-0.08237867473032577,0.16279057124178498
20,-1.6862522813167398,0.20587900445192292
21,-1.0810450102375582,0.4191159800773184
22,-0.47250015358674174,0.3421408500778095
23,-1.4357169362025477,-0.04717839154749297
24,0.5587334561169766,1.5717648968127869
25,-1.2305242938257333,0.40870819371203104
26,-0.0688051690438576,0.55179904079053
27,2.3117982562717416,-2.3727361257275494
28,1.609992903647484,1.8947001426029593
29,-0.7628486084919602,0.14475759117316203
30,-0.8949692383238813,0.76140135626874
31,1.481322544914291,-0.5209157610079315
32,-1.130495251055263,0.32501350609823526
33,-0.1159570079105293,-0.15776889899129556
34,-0.8252029212069474,0.4206612071534794
35,-1.511370853016991,0.6752159517863604
36,-0.48958957830790967,-0.1754657509466225
37,-1.63713411397953,-0.1389392438173525
38,-1.8696861595738727,0.10540787230125945
39,-0.7409330563247898,0.05137885787567909
40,-0.5070093406224101,0.24950168971737835
41,6.486364282538376,-0.46440864180883595
42,-0.7750994862249776,0.598627544530937
43,0.65182762472082,-0.5126248154826086
44,-1.0256553108211912,0.299138641996247
45,0.5770777491488318,-0.16903636054186089
46,-0.2951379074552038,0.11248624036537777
47,-0.4185120850578939,-0.18606343635091824
48,-0.10134712592908494,-0.28645227888980507
49,-0.10093234312906825,-0.20836036236482264
50,0.7688812032946336,0.04165463356516597
51,-1.7843149399517064,0.13344240537527832
52,-0.647604226476794,0.47212240594877114
53,-0.4259354488183643,-0.241937730022128
54,-1.484242996504082,0.3109629041223291
55,-0.5435076486358492,-0.03907434875337558
56,0.08954224030028204,0.21527038868658202
57,-0.8577457124897148,0.11107642734340079
58,-0.3207877215985728,-0.06341898908368367
59,-1.8921771691576887,0.24321306958622707
60,-0.9120533273708131,0.249644108697917
61,-1.0345121394604828,0.49014937263514013
62,0.10101290668498766,-0.6463145238938632
63,0.8642405175957121,-0.7317194810020818
64,-0.09796287621975644,-0.06967829067099852
65,-0.3567407349452697,0.8148150146823727
66,-0.8576909025053884,0.27963934295200904
67,-0.2278818517505756,-0.2036126492365289
68,-1.1060924384238526,0.5538599364168824
69,-0.6334277984467682,0.45174777751454254
70,0.32330809260690346,-0.5728356192165467
71,-0.6163338445101186,0.011673885186874337
72,0.6900048314812955,-0.38780907738445564
73,-0.46602594323962315,0.2575121196494554
74,-0.5257642219188003,0.33357541869752444
75,-1.4667506640409762,0.05652583526304594
76,0.17529669936951378,-0.48265533963238166
77,-1.0370460595656277,-0.18627915581984547
78,-0.5410341290407508,0.7820887996337399
79,-1.2841460272677856,0.3101402381442053
80,10.112464051968201,-3.0835413102323983
81,-1.3356015276289224,0.3974490494014356
82,-0.5799311746030422,0.2669255214869312
83,0.4602167526035852,-0.591675390831436
84,0.6994232561957664,-0.8071120052940775
85,-2.118162286978449,0.28280934930815754
86,-0.9843602197748349,-0.08408938767825991
87,-1.0312018092530062,0.2684150056030579
88,0.7295038683741877,-0.28914131603254684
