,mean,max,std,variance,peak_to_peek,RMS,fname
341,0.00044928371247030766,0.014451601286098166,0.0009654457393166325,9.320854755646391e-07,0.014448734734634792,0.021196313652857367,acc#2022_12_4#13_31_54#-772600#10989795#142
342,0.0005253743714162594,0.021076005360456753,0.0012192910691560242,1.4866707113236403e-06,0.021074044661849162,0.022921046472974556,acc#2022_12_4#13_46_29#-780189#11000061#139
343,0.0005068208729616866,0.04484918964560366,0.0021743304439586753,4.72771287952553e-06,0.044845290405478605,0.022512682491468816,acc#2022_12_4#12_50_37#-761440#10947769#142
344,0.00042535520142528984,0.004498215487652803,0.0005885465737013135,3.463870694155556e-07,0.004493456770979587,0.020624141228795197,acc#2022_12_4#14_0_47#-785981#11015682#136
345,0.0004936985718755862,0.02339369316429355,0.001451400439101655,2.106563234624477e-06,0.02338763108030362,0.022219328789942917,acc#2022_12_4#12_2_38#-761625#10901130#136
346,0.0014664817261316042,0.13681103967071775,0.007546566203028038,5.695066145668503e-05,0.13678208667273756,0.03829466968301991,acc#2022_12_4#6_21_10#-691440#10760254#174
347,0.0004459799457257215,0.017689242598647917,0.0010602147457978253,1.1240553072071474e-06,0.01768347419007796,0.02111823727790086,acc#2022_12_4#11_47_56#-753589#10886720#140
348,0.0022583746593010014,0.018126297913366396,0.003017984144025206,9.108228293587554e-06,0.018034121725917215,0.04752235957211091,acc#2022_12_4#9_56_31#-724790#10818827#295
349,0.00035890997515551805,0.011371321954145898,0.0008145484690424854,6.634892084194568e-07,0.011370811192244996,0.018944919507760335,acc#2022_12_4#12_14_36#-761889#10913722#138
350,0.00038128611696157903,0.01831393390252349,0.0011460312624890843,1.3133876546023244e-06,0.018312239764410123,0.019526549028478613,acc#2022_12_4#13_18_28#-770358#10970728#140
351,0.0010096975359976809,0.010182270772924726,0.001414339102842715,2.0003550978299356e-06,0.010177770189842084,0.031775738166054945,acc#2022_12_4#13_23_10#-772171#10977282#340
352,0.0008660160303725674,0.022812541262141373,0.0019312067553793931,3.7295595320230033e-06,0.022805844155641866,0.02942815030498124,acc#2022_12_4#9_57_52#-726465#10818667#162
353,0.0023744154570465286,0.03385189573177464,0.0039138741806759025,1.531841110216147e-05,0.033835510920424014,0.04872797407082023,acc#2022_12_4#9_56_7#-724301#10818877#455
354,0.0016244269455198757,0.09313077826978221,0.007159646385972267,5.1260536372165745e-05,0.09308925427904184,0.04030418024870219,acc#2022_12_4#6_20_25#-691443#10760291#177
355,0.0012287783988012906,0.11895353308931708,0.0060558252999722085,3.6673020063783486e-05,0.11892526855684817,0.03505393556794002,acc#2022_12_4#6_18_42#-691406#10760322#168
356,0.0004750971800939328,0.02139688524989821,0.0012653753542018079,1.6011747870213505e-06,0.021388937865785298,0.02179672406794041,acc#2022_12_4#13_52_47#-786948#11005449#141
357,0.0008883435491186901,0.021828793873062045,0.002140892723755207,4.5834216546279885e-06,0.021826271857640852,0.02980509267086231,acc#2022_12_4#9_58_22#-726960#10818944#171
358,0.0009365464572582239,0.03757100115682177,0.003361895660816233,1.1302342434215017e-05,0.037565996327084364,0.03060304653556936,acc#2022_12_4#9_56_25#-724667#10818839#364
359,0.0008827460258519839,0.018505013628088558,0.0019806381819872767,3.922927607945865e-06,0.018501095966445887,0.029711042153582966,acc#2022_12_4#9_54_37#-722464#10819061#162
360,0.002602991155681682,0.038686571388448054,0.004313202167762958,1.860371293999508e-05,0.03865833791266452,0.05101951739953723,acc#2022_12_4#9_56_17#-724503#10818856#533
361,0.0006156942676806868,0.054758244655877066,0.002674599693835868,7.153483522266917e-06,0.05475695339972396,0.024813187374472606,acc#2022_12_4#12_3_38#-762390#10901955#141
362,0.0004958510388330006,0.035473123256355286,0.0017562588671291045,3.084445208369606e-06,0.03546893700534156,0.022267712923266292,acc#2022_12_4#12_48_21#-761536#10944530#139
363,0.001074569550799636,0.10570445034779177,0.005870817211846745,3.4466494734916e-05,0.10570150894746402,0.032780627675498164,acc#2022_12_4#6_20_28#-691442#10760289#164
364,0.00045538726995178176,0.02428372796068532,0.0012748333190212104,1.6251999912866353e-06,0.024282414397299182,0.021339804824594383,acc#2022_12_4#8_29_18#-708302#10789948#156
365,0.0004983825870369959,0.018291924423304292,0.001157557257962574,1.3399388054618334e-06,0.01828869690404409,0.022324484026220982,acc#2022_12_4#12_28_54#-762835#10923624#136
366,0.0011887220052045708,0.11875762516559299,0.006386441030140715,4.07866290314648e-05,0.11875659462241496,0.03447784803616042,acc#2022_12_4#6_18_55#-691414#10760321#165
367,0.0005206092028728834,0.03323751829099055,0.0018076044978366365,3.267434020599239e-06,0.03323197551810566,0.022816862248628392,acc#2022_12_4#11_19_38#-736803#10860152#140
368,0.0004787751829048088,0.014391989818793572,0.0010700077585504976,1.1449166033582598e-06,0.014388617149530936,0.02188093194781266,acc#2022_12_4#13_55_45#-787930#11009534#138
369,0.001232000898541895,0.13778638472216123,0.006428371369100246,4.1323958459067766e-05,0.13772463237425794,0.03509987034936019,acc#2022_12_4#6_17_8#-691396#10760276#154
370,0.0005066442148389031,0.04205077315811668,0.002137073883247562,4.567084782458815e-06,0.04205066538703644,0.02250875862500869,acc#2022_12_4#7_31_51#-695596#10773122#167
371,0.00043864671053904394,0.011372997064652168,0.0009182510599559459,8.431850091102183e-07,0.011372071814877397,0.020943894349882593,acc#2022_12_4#12_47_37#-761349#10943572#142
372,0.00035643411069812453,0.009976336642457445,0.0007902807205267489,6.245436172362774e-07,0.009975589718859475,0.018879462669740485,acc#2022_12_4#13_9_13#-767979#10964421#138
373,0.00029650958998442484,0.0029626839018332294,0.0004428535815177482,1.9611929466309682e-07,0.002962105426599812,0.017219453823638684,acc#2022_12_4#12_30_47#-763025#10925218#140
374,0.0005100886481568742,0.029488958530223465,0.0016854228415823678,2.8406501549275832e-06,0.02948760563375372,0.022585142199173205,acc#2022_12_4#12_48_37#-761456#10944908#137
375,0.0009634745975343908,0.10859435838744429,0.005687363393292668,3.234610236736549e-05,0.10858598356137955,0.031039887202346447,acc#2022_12_4#6_17_4#-691397#10760273#161
376,0.0010600356332437341,0.053193009385437334,0.0047314406873661214,2.2386530978063596e-05,0.05319165287847335,0.03255818842079108,acc#2022_12_4#6_19_17#-691433#10760317#163
377,0.0005612312286085395,0.06499372015026196,0.0031555029581528064,9.95719891891111e-06,0.06499255168721033,0.023690319301531995,acc#2022_12_4#7_52_20#-697496#10778364#162
378,0.00045537574243017186,0.01332022183647451,0.0009546037592176651,9.11268337112498e-07,0.013318052544538822,0.021339534728530795,acc#2022_12_4#12_58_5#-761097#10951231#137
379,0.0004995160879652054,0.04692120928024369,0.0020951959596537104,4.389846109349232e-06,0.046918560160136284,0.022349856553571107,acc#2022_12_4#11_57_39#-761508#10895499#137
380,0.0005667623498291665,0.019032042737488042,0.0012024803831825047,1.4459590719387436e-06,0.01901875125352392,0.023806771092047877,acc#2022_12_4#8_15_49#-702865#10789565#151
381,0.0021685143187149913,0.033874458977223215,0.003832093280862546,1.4684938913231872e-05,0.03386888999907588,0.046567309549886936,acc#2022_12_4#9_55_46#-723867#10818922#366
382,0.0004731273001736165,0.016886893645222445,0.0012335348318208987,1.5216081813154127e-06,0.016883322819298704,0.021751489608153655,acc#2022_12_4#13_21_41#-771935#10975101#136
383,0.0013111101015209218,0.12224208341013568,0.0066761826518967945,4.457141480148772e-05,0.1222298653410082,0.03620925436295149,acc#2022_12_4#6_20_35#-691441#10760288#155
384,0.0004687039621166776,0.020087111520393393,0.0011748686588805284,1.3803163656197316e-06,0.020085100386765937,0.021649571869131214,acc#2022_12_4#13_7_36#-767311#10962569#137
385,0.0006404353707633175,0.010872300851990953,0.0012342085227067274,1.5232706775219224e-06,0.010867761672899484,0.02530682458870171,acc#2022_12_4#13_59_34#-786292#11014698#147
386,0.0013372226989128283,0.12864897045669674,0.007321692118073158,5.3607175471854607e-05,0.12864681437996242,0.03656805571687984,acc#2022_12_4#6_20_51#-691440#10760276#173
387,0.0031478714011403627,0.054835487698697304,0.004949027893668154,2.449287709230545e-05,0.05482871098042821,0.05610589453114853,acc#2022_12_4#9_54_43#-722575#10819053#744
388,0.00044011190567153535,0.019290150969411016,0.0011601083661154008,1.3458514211309447e-06,0.0192868915929553,0.02097884424060428,acc#2022_12_4#13_8_55#-767948#10964113#136
389,0.000483031141156666,0.02130032806424963,0.001139224078645793,1.297831501366356e-06,0.02129553845461939,0.02197796945026237,acc#2022_12_4#13_17_46#-769609#10970021#137
390,0.0004662548229073398,0.023072766267668045,0.001239817839264947,1.537148274559602e-06,0.023070196618635973,0.021592934559881847,acc#2022_12_4#13_9_33#-767856#10964712#138
391,0.00169145726492814,0.037151319476255114,0.004661440635796032,2.1729028801050522e-05,0.037138546731738435,0.04112732990273183,acc#2022_12_4#6_21_56#-691436#10760229#322
392,0.001164406435680655,0.025938633684336253,0.003058183219807158,9.352484605910076e-06,0.025937243868435433,0.03412340011898953,acc#2022_12_4#6_21_52#-691436#10760233#197
393,0.0005628639332055079,0.03820518220477871,0.002277311547427294,5.186147884045697e-06,0.03820271950174315,0.023724753596307546,acc#2022_12_4#12_42_6#-761580#10935747#140
394,0.00037019258775345505,0.005874328818417676,0.00065946949351596,4.3490001287819677e-07,0.005873033448349917,0.019240389490690023,acc#2022_12_4#12_46_25#-761207#10941926#140
395,0.00048321986024560414,0.01938716387500148,0.0012866169755867513,1.655383241867999e-06,0.01938513278004167,0.02198226240052657,acc#2022_12_4#9_37_37#-712914#10811634#155
396,0.0005072769070874972,0.02442198547702064,0.0014836166097997286,2.20111824487364e-06,0.024418127023736146,0.022522808596786886,acc#2022_12_4#8_15_40#-702801#10789487#154
397,0.0003783880090023482,0.009299698481363023,0.0007321431266087144,5.36033557840384e-07,0.009298340741255177,0.01945219805066636,acc#2022_12_4#12_30_33#-763044#10925088#142
