,pc_1,pc_2,fname
38,-1.8696861595738727,0.10540787230125945,acc#2022_12_2#7_7_33#-624652#10701742#135
39,-0.7409330563247898,0.05137885787567909,acc#2022_12_2#8_6_34#-657227#10743666#155
40,-0.5070093406224101,0.24950168971737835,acc#2022_12_2#7_14_14#-625786#10710874#145
41,6.486364282538376,-0.46440864180883595,acc#2022_12_2#9_8_35#-688621#10753637#330
42,-0.7750994862249776,0.598627544530937,acc#2022_12_2#7_22_56#-627001#10722050#189
43,0.65182762472082,-0.5126248154826086,acc#2022_12_2#7_57_33#-652425#10745475#146
44,-1.0256553108211912,0.299138641996247,acc#2022_12_2#7_14_9#-625808#10710735#147
45,0.5770777491488318,-0.16903636054186089,acc#2022_12_2#7_20_0#-627000#10717685#154
46,-0.2951379074552038,0.11248624036537777,acc#2022_12_2#7_14_3#-625834#10710568#157
47,-0.4185120850578939,-0.18606343635091824,acc#2022_12_2#8_10_46#-657696#10742651#147
48,-0.10134712592908494,-0.28645227888980507,acc#2022_12_2#7_52_57#-648268#10747716#162
49,-0.10093234312906825,-0.20836036236482264,acc#2022_12_2#7_17_36#-625595#10714728#164
50,0.7688812032946336,0.04165463356516597,acc#2022_12_2#7_19_57#-626982#10717621#154
51,-1.7843149399517064,0.13344240537527832,acc#2022_12_2#6_35_44#-617714#10683098#159
52,-0.647604226476794,0.47212240594877114,acc#2022_12_2#7_37_56#-637760#10739440#147
53,-0.4259354488183643,-0.241937730022128,acc#2022_12_2#8_15_40#-660831#10740929#154
54,-1.484242996504082,0.3109629041223291,acc#2022_12_2#8_12_24#-658636#10741986#149
55,-0.5435076486358492,-0.03907434875337558,acc#2022_12_2#9_4_57#-686363#10751479#166
56,0.08954224030028204,0.21527038868658202,acc#2022_12_2#7_23_0#-627000#10722163#153
57,-0.8577457124897148,0.11107642734340079,acc#2022_12_2#7_40_59#-639710#10744123#147
58,-0.3207877215985728,-0.06341898908368367,acc#2022_12_2#7_59_12#-654138#10744829#156
59,-1.8921771691576887,0.24321306958622707,acc#2022_12_2#7_44_18#-640575#10745714#160
60,-0.9120533273708131,0.249644108697917,acc#2022_12_2#7_53_1#-648355#10747694#146
61,-1.0345121394604828,0.49014937263514013,acc#2022_12_2#7_22_36#-627018#10721484#156
62,0.10101290668498766,-0.6463145238938632,acc#2022_12_2#8_19_12#-663163#10739253#150
63,0.8642405175957121,-0.7317194810020818,acc#2022_12_2#7_53_54#-649464#10747137#157
64,-0.09796287621975644,-0.06967829067099852,acc#2022_12_2#8_23_39#-666337#10739552#151
65,-0.3567407349452697,0.8148150146823727,acc#2022_12_2#7_20_23#-627118#10718159#177
66,-0.8576909025053884,0.27963934295200904,acc#2022_12_2#7_8_30#-625070#10702843#149
67,-0.2278818517505756,-0.2036126492365289,acc#2022_12_2#8_31_0#-670746#10738821#152
68,-1.1060924384238526,0.5538599364168824,acc#2022_12_2#7_17_40#-625623#10714796#156
69,-0.6334277984467682,0.45174777751454254,acc#2022_12_2#7_13_45#-625913#10710066#143
70,0.32330809260690346,-0.5728356192165467,acc#2022_12_2#8_25_21#-667401#10739465#155
71,-0.6163338445101186,0.011673885186874337,acc#2022_12_2#7_22_10#-627052#10720767#150
72,0.6900048314812955,-0.38780907738445564,acc#2022_12_2#7_13_13#-626053#10709177#146
73,-0.46602594323962315,0.2575121196494554,acc#2022_12_2#7_15_29#-625484#10712793#146
74,-0.5257642219188003,0.33357541869752444,acc#2022_12_2#7_38_0#-637806#10739547#146
75,-1.4667506640409762,0.05652583526304594,acc#2022_12_2#7_8_14#-624943#10702512#136
76,0.17529669936951378,-0.48265533963238166,acc#2022_12_2#8_41_31#-676071#10741118#155
77,-1.0370460595656277,-0.18627915581984547,acc#2022_12_2#7_7_46#-624739#10701972#135
78,-0.5410341290407508,0.7820887996337399,acc#2022_12_2#7_38_59#-638470#10741089#146
79,-1.2841460272677856,0.3101402381442053,acc#2022_12_2#7_6_30#-624271#10700819#142
80,10.112464051968201,-3.0835413102323983,acc#2022_12_2#9_9_2#-688616#10753639#180
81,-1.3356015276289224,0.3974490494014356,acc#2022_12_2#7_36_58#-637097#10737914#147
82,-0.5799311746030422,0.2669255214869312,acc#2022_12_2#9_1_21#-683680#10749081#153
83,0.4602167526035852,-0.591675390831436,acc#2022_12_2#8_24_46#-667158#10739807#158
84,0.6994232561957664,-0.8071120052940775,acc#2022_12_2#7_55_40#-650496#10745553#147
85,-2.118162286978449,0.28280934930815754,acc#2022_12_2#7_6_11#-624170#10700648#138
86,-0.9843602197748349,-0.08408938767825991,acc#2022_12_2#7_34_26#-634779#10734271#150
87,-1.0312018092530062,0.2684150056030579,acc#2022_12_2#7_49_45#-644599#10747379#145
88,0.7295038683741877,-0.28914131603254684,acc#2022_12_2#8_22_40#-665733#10739458#164
89,-0.8706621128139809,-0.10215366500683498,acc#2022_12_2#7_47_0#-641755#10746639#149
90,7.769814874050371,-2.3806244284948956,acc#2022_12_2#6_33_21#-617695#10683076#175
91,-0.5883460299818721,0.11621397237873629,acc#2022_12_2#7_10_54#-625937#10705906#149
92,-2.1578577708738407,0.08648304657742292,acc#2022_12_2#6_54_25#-621306#10686502#152
93,1.7459994971959683,1.3717440927316262,acc#2022_12_2#9_8_13#-688611#10753632#308
94,-2.0323401526081017,0.21947227722935478,acc#2022_12_2#7_6_37#-624311#10700900#133
95,-1.0814921691066985,-0.2674061704383203,acc#2022_12_2#7_8_17#-624966#10702573#137
96,-0.3871420973445681,0.6984192872960798,acc#2022_12_2#7_13_42#-625926#10709982#142
97,-1.175597647758553,0.5981176170950561,acc#2022_12_2#7_16_26#-625339#10713710#171
98,-0.5270517662220576,0.7424499454043147,acc#2022_12_2#7_18_52#-626283#10716191#149
99,3.4106194182571112,-2.6017590691824966,acc#2022_12_2#9_9_42#-688606#10753635#153
100,-0.17943732143811222,-0.23998948289407215,acc#2022_12_2#7_17_58#-625761#10715111#144
101,-1.2494470473827741,0.3693759185380105,acc#2022_12_2#7_43_16#-640375#10745306#145
102,-0.2775372973427709,0.42754229487547757,acc#2022_12_2#7_32_44#-632454#10732493#161
103,-1.3226431470251767,0.3099483641028526,acc#2022_12_2#7_9_32#-625510#10704295#146
104,0.2770991295376821,-0.19722863830895218,acc#2022_12_2#7_28_19#-627715#10727211#156
105,-1.6124757763367483,0.06890481965085722,acc#2022_12_2#7_7_29#-624625#10701675#132
106,-1.35744069737305,0.26622803174612236,acc#2022_12_2#7_44_54#-640715#10746006#153
107,-0.47563509198773335,-0.014396229335144369,acc#2022_12_2#7_11_23#-626092#10706477#147
108,-0.15100156389708214,-0.3425740384020275,acc#2022_12_2#8_6_21#-657139#10743810#150
109,0.7298244349863133,0.2615504677369999,acc#2022_12_2#7_39_23#-638744#10741723#153
110,-1.0242806289921336,-0.11990232135290461,acc#2022_12_2#8_7_51#-657283#10743003#150
111,-0.17806818583084774,-0.5804130485604352,acc#2022_12_2#7_41_12#-639886#10744305#156
112,-1.251033763734114,0.4931787762026204,acc#2022_12_2#7_22_22#-627037#10721095#160
113,-1.2972620816398885,0.5643868765888581,acc#2022_12_2#7_45_0#-640730#10746042#150
114,1.1117223082701357,-0.5757257668239482,acc#2022_12_2#8_36_43#-673663#10739978#157
115,-0.36808145416044497,-0.8392744120760458,acc#2022_12_2#8_1_37#-656095#10745052#153
116,-1.4803206104207618,-0.004805834576623442,acc#2022_12_2#7_7_6#-624482#10701304#137
117,-0.8539968067757314,0.34242465697786045,acc#2022_12_2#6_59_21#-621573#10692403#150
118,1.3924604068553592,-0.7669255760514526,acc#2022_12_2#7_20_11#-627059#10717914#157
119,-1.910233697135063,0.16061390334456047,acc#2022_12_2#7_6_59#-624440#10701196#130
120,2.0551708814298864,-2.4610911641406314,acc#2022_12_2#8_12_59#-659051#10741890#150
121,-1.291713843500361,0.23096127744881015,acc#2022_12_2#7_12_32#-626224#10708095#146
122,-0.43134739248425147,0.741450045578908,acc#2022_12_2#7_19_51#-626937#10717490#156
123,-0.3552598780062769,-0.7582966745437716,acc#2022_12_2#8_5_26#-657744#10744173#146
124,-1.6853345926456116,0.22596773845821583,acc#2022_12_2#7_17_1#-625374#10714202#143
125,0.4226158643281052,-0.22952128649846623,acc#2022_12_2#7_13_59#-625852#10710457#144
126,-0.611546993019484,0.19531491069560333,acc#2022_12_2#7_0_0#-621702#10693497#150
127,-0.9988700750095231,0.49427403601664915,acc#2022_12_2#7_40_1#-639143#10742737#150
128,-1.2058158521289881,0.48817865145448547,acc#2022_12_2#7_14_46#-625647#10711762#154
129,-1.270804006575523,0.06958480623062513,acc#2022_12_2#8_31_10#-670872#10738857#154
130,-0.2552619484922946,0.01819608231207981,acc#2022_12_2#8_21_0#-664541#10739001#150
131,-1.3064933976599449,0.48254040133852155,acc#2022_12_2#7_38_23#-638066#10740152#148
132,-0.9049574921760252,0.0625291086340266,acc#2022_12_2#8_30_1#-670402#10739440#157
133,1.4989724697508544,-1.5912846414399802,acc#2022_12_2#7_49_6#-643843#10747400#145
134,-1.442625309962093,0.23441077195144713,acc#2022_12_2#7_51_37#-646641#10748008#146
135,-1.0716236727320125,0.4008735297985674,acc#2022_12_2#7_16_2#-625392#10713377#142
136,-0.7999432063592476,0.604173762839785,acc#2022_12_2#8_54_7#-680297#10746213#158
137,-1.2746852567312708,0.570350871297339,acc#2022_12_2#6_54_59#-621473#10686700#150
138,-0.9327615366211971,0.26531588824237434,acc#2022_12_2#9_0_7#-682901#10748579#163
139,0.34591008593730266,-0.0730835249312806,acc#2022_12_2#6_57_50#-621333#10689920#154
140,-0.7538061599827702,0.2771351144586694,acc#2022_12_2#7_36_11#-636545#10736680#142
141,-0.3825417907139253,0.814799244502555,acc#2022_12_2#8_32_7#-671298#10738432#151
142,-0.25205900580730245,0.23017111920019392,acc#2022_12_2#8_54_30#-680391#10746518#165
143,-0.2780683135648711,-0.38933596417884514,acc#2022_12_2#6_58_7#-621337#10690365#155
144,0.8431244402602461,-0.40133233208956604,acc#2022_12_2#7_12_21#-626268#10707819#147
145,-0.7817571535539612,-0.20379046685638863,acc#2022_12_2#8_20_29#-664150#10739131#142
146,-0.6577518311369253,0.4279985899735403,acc#2022_12_2#7_33_46#-633873#10733574#153
147,-0.12202629626894215,-0.7426876460665458,acc#2022_12_2#7_59_31#-654426#10744672#147
148,-0.5234490655380337,0.24014429068378998,acc#2022_12_2#8_33_17#-671584#10739131#184
149,-0.543651271477301,-0.2357035099320271,acc#2022_12_2#7_12_9#-626297#10707520#143
150,-0.8154195810672445,0.28007720154558846,acc#2022_12_2#6_56_0#-621494#10687524#154
151,-1.0312467562873926,0.33275353060092455,acc#2022_12_2#7_12_54#-626135#10708662#141
152,-0.25647056006612096,-0.37561362470479953,acc#2022_12_2#7_15_35#-625466#10712914#147
153,0.2538616822760731,-0.5247837026123915,acc#2022_12_2#8_38_24#-674382#10740902#153
154,1.3200380187885945,-0.907004079613543,acc#2022_12_2#8_45_43#-677150#10742104#150
155,-0.43261068629334604,0.2750627046809012,acc#2022_12_2#8_29_14#-670034#10739921#156
156,0.6653881180547266,-1.1670453475367242,acc#2022_12_2#8_47_44#-677927#10743925#151
157,0.7802136047538569,-0.3166420662867275,acc#2022_12_2#7_51_58#-647043#10747869#159
158,-0.10208802741311604,0.37965975327063695,acc#2022_12_2#7_18_43#-626190#10715997#151
159,0.5577759723655517,-0.6816517390663499,acc#2022_12_2#8_22_2#-665236#10739330#152
160,1.6570270536800331,-1.2428366274662295,acc#2022_12_2#7_50_55#-645844#10747823#155
161,-0.6357731023738031,0.76229783364805,acc#2022_12_2#8_55_43#-680719#10747464#179
162,-0.5299780274611837,0.31586156966688905,acc#2022_12_2#8_23_13#-666026#10739693#151
163,-0.9866223914323109,0.4948709660456227,acc#2022_12_2#6_51_52#-621444#10685516#164
164,-0.08041026807622777,-0.42338447781675914,acc#2022_12_2#8_41_36#-676056#10741190#151
165,-1.5173120228101582,0.48202714684685116,acc#2022_12_2#6_48_54#-620673#10684739#150
166,-1.0721683742916488,0.5338831872336467,acc#2022_12_2#7_15_49#-625425#10713165#152
167,-0.6923479831057013,0.03303495755456982,acc#2022_12_2#8_14_35#-659934#10741014#173
168,-0.13859626386043084,-0.6198575805542332,acc#2022_12_2#8_45_16#-677150#10742104#157
169,0.8105196203143786,0.270249335669718,acc#2022_12_2#7_13_48#-625900#10710151#160
170,-0.49579711109439184,0.026081689784598898,acc#2022_12_2#8_9_54#-657339#10742141#146
171,0.9864965941417067,-0.8098565238353027,acc#2022_12_2#8_24_50#-667212#10739806#153
172,-1.0547951103947006,0.48929424553761197,acc#2022_12_2#7_32_56#-632722#10732713#154
173,0.6206338938545095,-0.04148571172427671,acc#2022_12_2#9_2_40#-684421#10749879#153
174,-1.013954807904552,0.6317602763610345,acc#2022_12_2#7_33_11#-633067#10732971#151
175,-1.250086604612574,0.766134411034085,acc#2022_12_2#6_51_19#-621410#10685310#164
176,1.9673242223578364,-1.181298683141357,acc#2022_12_2#7_54_13#-649832#10746890#147
177,-1.3841822119106884,0.3191616912974467,acc#2022_12_2#7_16_32#-625326#10713792#172
178,18.061785827588494,7.2362763173678255,acc#2022_12_2#8_17_56#-662483#10740027#1272
179,-0.9346973983774993,0.34945240966805236,acc#2022_12_2#7_16_29#-625333#10713750#151
180,-0.3211521394752951,0.356808741737451,acc#2022_12_2#7_2_24#-622203#10697548#162
181,-0.7368583592435044,0.8386665587571609,acc#2022_12_2#8_16_19#-661339#10740742#155
182,0.7518054097783234,-0.5153520967475055,acc#2022_12_2#7_57_12#-652225#10745833#149
183,-1.6025391378042004,-0.21045868578976315,acc#2022_12_2#7_5_16#-623872#10700282#153
184,0.6463765312635478,-1.2083132503671918,acc#2022_12_2#8_13_33#-659315#10741551#146
185,-0.7262291723264183,0.3764664353391267,acc#2022_12_2#8_30_57#-670706#10738822#157
186,-1.0853452766318388,0.19128332542395898,acc#2022_12_2#7_10_21#-625775#10705300#146
187,0.523642105206674,-1.0526915800801868,acc#2022_12_2#8_16_3#-661139#10740826#145
188,-1.039499490061968,0.16953118232182116,acc#2022_12_2#7_30_33#-630150#10729569#154
189,1.1060186827261067,-1.721438417671623,acc#2022_12_2#8_39_50#-675303#10740801#163
190,-0.9545815727405176,0.2932253461418643,acc#2022_12_2#8_12_56#-659011#10741893#147
191,19.100043922950608,8.249252844722982,acc#2022_12_2#7_35_36#-635963#10735880#1968
192,-0.5672314231940025,0.1809967135087603,acc#2022_12_2#8_29_10#-669981#10739921#150
193,1.0383313504531895,-0.8120850254450038,acc#2022_12_2#7_55_28#-650347#10745721#151
194,0.2664153911657293,-0.1870092180414612,acc#2022_12_2#8_21_10#-664666#10738950#150
195,2.6537501105507295,-1.7504900376593322,acc#2022_12_2#9_6_59#-688062#10753133#158
196,-0.7539950843695037,0.42134867037558615,acc#2022_12_2#7_18_9#-625859#10715314#147
197,-0.8814650954571001,0.4756374241742693,acc#2022_12_2#7_14_22#-625750#10711098#150
198,-0.07355932469705707,-0.49402412734900675,acc#2022_12_2#8_4_47#-658207#10744089#154
199,-0.38623196291626677,0.1827392048153047,acc#2022_12_2#8_21_14#-664722#10738953#151
200,-1.561028919857424,0.23424242980597512,acc#2022_12_2#7_43_20#-640387#10745328#151
201,-0.6922253271304026,0.2264407562126416,acc#2022_12_2#8_6_15#-657153#10743890#146
202,-0.5249369871265898,0.517767520106318,acc#2022_12_2#8_14_38#-659966#10740990#152
203,-0.5078110233200059,-0.5061594019582941,acc#2022_12_2#8_50_53#-679409#10745021#157
204,-1.7128426506952141,-0.02576885231681744,acc#2022_12_2#7_6_53#-624407#10701109#136
205,1.9587993543249642,-2.1881009926396655,acc#2022_12_2#8_48_24#-678146#10744420#152
206,-0.7149148665438905,0.050688458532629606,acc#2022_12_2#8_56_55#-681452#10747971#171
207,0.5034311551410562,-0.3715554206363917,acc#2022_12_2#7_56_4#-650948#10745581#158
208,-0.6214189249668916,0.6175431966952702,acc#2022_12_2#7_52_50#-648114#10747754#159
209,-0.4964810711871961,-0.39051155474723126,acc#2022_12_2#8_7_7#-657604#10743495#150
210,-1.3620441647267616,-0.16910152953371044,acc#2022_12_2#7_46_22#-641297#10746372#148
211,-0.6015637632723261,0.41010401830413956,acc#2022_12_2#8_0_5#-654909#10744521#158
212,-0.664640921953738,0.5083147490884491,acc#2022_12_2#7_39_2#-638504#10741168#151
213,2.818192723350866,-2.028293388397939,acc#2022_12_2#6_24_53#-617693#10683085#154
214,-1.0651319783302893,0.4371785257120296,acc#2022_12_2#7_20_44#-627151#10718616#158
215,-0.12169961051661761,-0.43309634800727687,acc#2022_12_2#7_11_49#-626243#10707038#140
216,2.0038194512943526,-0.469590331392587,acc#2022_12_2#6_33_50#-617703#10683089#152
217,-0.6766170178125779,0.5051023884241811,acc#2022_12_2#7_52_11#-647299#10747871#147
218,-1.1191945175166498,0.2591262783787206,acc#2022_12_2#8_1_14#-655797#10744907#155
219,0.7178860794408816,-0.8062064936917417,acc#2022_12_2#8_31_31#-671130#10738840#151
220,-0.3913671520543283,0.1382136750319502,acc#2022_12_2#7_9_55#-625645#10704805#162
221,0.3451436107759077,-0.5134085756377629,acc#2022_12_2#9_1_41#-683865#10749290#158
222,-0.7653714418413164,0.23995016249844625,acc#2022_12_2#7_11_36#-626166#10706752#141
223,1.6469288851316304,-1.2579330631639083,acc#2022_12_2#8_24_31#-666981#10739716#150
224,-1.3830209894879673,0.5496563472565539,acc#2022_12_2#6_49_15#-620793#10684829#152
225,5.51820428655732,-2.638178938598301,acc#2022_12_2#9_9_32#-688608#10753638#150
226,-0.89051357432852,0.580007639781502,acc#2022_12_2#7_15_20#-625515#10712598#145
227,0.23599652306566554,0.022981424606569125,acc#2022_12_2#8_27_31#-668753#10739648#153
228,1.092600082795145,2.0766399317963833,acc#2022_12_2#6_47_12#-619890#10684166#467
229,-0.5176389270192282,-0.019917288350444942,acc#2022_12_2#8_46_13#-677806#10742999#175
230,0.6007226545120392,-0.46063176167109027,acc#2022_12_2#6_57_55#-621336#10690046#152
231,0.6248156728956866,-0.4182803645346502,acc#2022_12_2#7_13_53#-625878#10710290#152
232,-1.4710840118238961,0.3886786854947619,acc#2022_12_2#6_53_37#-621177#10686304#156
233,-1.1651018627948622,0.350620862711685,acc#2022_12_2#7_14_34#-625698#10711432#141
234,13.87570668544619,6.238317840082214,acc#2022_12_2#8_46_5#-677821#10742895#1209
235,-0.9474456899033805,0.25242205826171166,acc#2022_12_2#7_28_22#-627743#10727276#152
236,-0.19661930081199427,0.6313485981329389,acc#2022_12_2#6_43_58#-617885#10683151#152
237,-1.4128224006535057,0.5691940163616538,acc#2022_12_2#7_16_12#-625369#10713522#148
238,1.3279365754593915,-1.239997252408009,acc#2022_12_2#8_24_34#-667017#10739733#151
239,0.734505455212046,-0.5613383125198801,acc#2022_12_2#7_18_1#-625788#10715166#140
240,-0.32418671477525834,-0.8567044565068812,acc#2022_12_2#8_54_17#-680328#10746345#152
241,-0.82146175409886,0.007728286254691335,acc#2022_12_2#8_1_48#-656241#10745095#157
242,0.06255945847927763,-0.42197006503138607,acc#2022_12_2#8_39_22#-674971#10740795#151
243,-1.1732556801621348,0.41298670862463494,acc#2022_12_2#8_10_25#-657514#10742464#152
244,0.5088221327052063,-0.056190498679200354,acc#2022_12_2#9_8_40#-688622#10753637#205
245,-2.062076864507251,0.21916540174733956,acc#2022_12_2#6_53_53#-621205#10686376#155
246,-0.15517273378935215,0.7682218813390477,acc#2022_12_2#7_38_36#-638211#10740488#148
247,-0.3554759023456106,0.045793977874682174,acc#2022_12_2#8_34_20#-672266#10738942#160
248,0.24612059777332243,-0.6944234128087587,acc#2022_12_2#7_18_4#-625814#10715221#156
249,-1.1640188041354045,-0.2688963790005003,acc#2022_12_2#7_16_54#-625339#10714105#141
250,-0.9801936424721669,0.47234627007084323,acc#2022_12_2#7_0_38#-621830#10694576#162
251,0.25319715916056035,-0.5025337237033379,acc#2022_12_2#7_50_46#-645669#10747790#147
252,-0.5968449361736691,0.570188591017498,acc#2022_12_2#6_59_56#-621689#10693384#156
253,-0.7726989374221277,-0.16133517322561214,acc#2022_12_2#8_11_24#-658082#10742386#148
254,-0.05654782993812247,0.11875654623048748,acc#2022_12_2#8_12_41#-658817#10741861#157
255,0.18873658360619935,0.5692884535770145,acc#2022_12_2#7_37_14#-637282#10738332#151
256,-1.0426039982695174,0.21862211318283475,acc#2022_12_2#9_2_16#-684194#10749637#155
257,-0.5995752605441369,0.04982077208052812,acc#2022_12_2#7_12_51#-626149#10708583#152
258,0.4086933276780922,-0.3899430279013127,acc#2022_12_2#7_18_17#-625933#10715468#151
259,-1.6108445247335885,0.29540631119242783,acc#2022_12_2#7_41_41#-640066#10744650#150
260,0.20589842511548836,-0.32323383847608916,acc#2022_12_2#7_13_19#-626027#10709341#154
261,-0.3137789588684747,0.5499266660754376,acc#2022_12_2#9_1_56#-684013#10749439#155
262,-0.4202569560037175,0.17678562777159512,acc#2022_12_2#7_18_58#-626347#10716323#142
263,1.0020694216790222,-0.12234507343012903,acc#2022_12_2#7_51_55#-646985#10747885#188
264,1.0574850829968556,-1.3440267724042358,acc#2022_12_2#8_26_8#-667881#10739613#150
265,-0.5192626586737762,0.30679442915851457,acc#2022_12_2#7_16_16#-625361#10713577#180
266,-0.4090378338415726,0.4013168305905539,acc#2022_12_2#7_8_54#-625266#10703379#142
267,-0.8493602572942183,0.06358254287949468,acc#2022_12_2#8_59_12#-682508#10749080#151
268,-0.2821760167029577,-0.5713472319896368,acc#2022_12_2#8_17_17#-662023#10740337#146
269,0.010899230212677793,-0.07017264309940104,acc#2022_12_2#8_22_35#-665687#10739406#151
270,-1.2805246057082795,0.5202964106389796,acc#2022_12_2#6_55_3#-621489#10686735#152
271,0.011750026071964806,-0.08826166703173124,acc#2022_12_2#7_54_2#-649623#10747031#145
272,-1.1881722877386853,0.38580881103830433,acc#2022_12_2#8_10_20#-657466#10742422#149
273,-0.9916798631609948,0.6189612650228815,acc#2022_12_2#7_9_4#-625330#10703619#145
274,-0.7916784347741432,-0.023373785598377366,acc#2022_12_2#8_55_4#-680528#10746969#151
275,-0.7887662516520866,0.031832449668768324,acc#2022_12_2#8_44_23#-677068#10742044#162
276,-0.5840870259962583,0.2127962312308312,acc#2022_12_2#7_13_32#-625970#10709703#142
277,-0.8053265067785723,0.3684543337337688,acc#2022_12_2#7_29_20#-628684#10728337#150
278,-1.0571859628131308,0.46991148222998724,acc#2022_12_2#9_5_57#-687285#10752214#150
279,0.16787458509135594,-0.4850022806449735,acc#2022_12_2#8_19_38#-663483#10739155#143
280,9.266313915828869,-2.7374005993005714,acc#2022_12_2#6_34_11#-617709#10683095#159
281,0.5369694105912926,-0.6648258477080956,acc#2022_12_2#8_24_38#-667061#10739764#151
282,0.1624719203370039,0.565801593248796,acc#2022_12_2#7_56_47#-651754#10745859#168
283,-0.8236278363571397,-0.2385942641058736,acc#2022_12_2#8_36_40#-673650#10739938#155
284,-1.3553055742201061,0.35523791161092877,acc#2022_12_2#6_47_3#-619793#10684085#159
285,1.553617810808863,-1.295418914354453,acc#2022_12_2#8_37_32#-674154#10740296#153
286,2.295906398576007,-1.1251195987677085,acc#2022_12_2#9_8_27#-688620#10753637#165
287,-1.0270585742197553,0.429819746969175,acc#2022_12_2#7_8_33#-625095#10702908#142
288,-0.06267407388296109,-0.7288039721634082,acc#2022_12_2#8_16_8#-661203#10740799#144
289,-1.0653485929129494,0.17648050670408882,acc#2022_12_2#7_45_32#-640840#10746246#148
290,-1.2902605792022108,0.5513589554899431,acc#2022_12_2#7_9_11#-625375#10703789#141
291,2.785132026357857,-1.0004932597072624,acc#2022_12_2#9_8_49#-688621#10753637#163
292,-0.26696505512326774,-0.5573610510965863,acc#2022_12_2#8_6_11#-657181#10743934#146
293,-1.3069837037353955,0.28949536741800436,acc#2022_12_2#7_15_52#-625417#10713216#148
294,0.2884393684629226,0.057658794512047994,acc#2022_12_2#7_2_5#-622122#10697031#160
295,-1.1058886783539479,0.48679104659476463,acc#2022_12_2#6_58_59#-621497#10691798#150
296,-0.5787083987402457,-0.5225176758364621,acc#2022_12_2#8_2_23#-656672#10744919#147
297,-2.091788689897805,0.14688889522990392,acc#2022_12_2#7_6_18#-624206#10700703#141
