,mean,max,std,variance,peak_to_peek,RMS,fname
0,0.0006453245711025066,0.009649041642538932,0.0010817780135792135,1.170243670663389e-06,0.009647457932131672,0.025403239382065165,acc#2022_12_2#8_11_42#-658153#10742172#146
1,0.0006188689041773723,0.00876101405477764,0.0010739924475202376,1.1534597773305103e-06,0.008759486746369463,0.02487707587674589,acc#2022_12_2#7_5_46#-624053#10700513#152
2,0.0006389270759089949,0.03495574388025012,0.001879219606065922,3.531466327822559e-06,0.03495117274988298,0.025277006862146373,acc#2022_12_2#7_58_13#-653102#10745110#152
3,0.0007401195489763355,0.022120948617960667,0.0019111639421044344,3.652547613600162e-06,0.022105918997378272,0.027205138282617412,acc#2022_12_2#9_4_22#-685770#10751047#150
4,0.0005162979720660166,0.012339040139150178,0.0010139944806429936,1.0281848067744542e-06,0.012337901375952637,0.022722191181002254,acc#2022_12_2#7_27_7#-626965#10725996#156
5,0.0005885094076995596,0.007294249674840913,0.000973393448322874,9.474948052378955e-07,0.007292816793996276,0.024259212841713552,acc#2022_12_2#7_13_35#-625957#10709786#145
6,0.0006807422426621342,0.021042319569628796,0.0014692808734339791,2.1587862850389166e-06,0.021037691722001425,0.02609103759267029,acc#2022_12_2#7_59_23#-654304#10744724#151
7,0.0005722574502707486,0.0068971314961341285,0.0009215349932222868,8.492267437332002e-07,0.006895377007424004,0.0239219031490128,acc#2022_12_2#8_10_28#-657538#10742493#157
8,0.0006829982243952526,0.011079705856509458,0.0013127701908594244,1.7233655740090894e-06,0.011078239572280347,0.02613423471990815,acc#2022_12_2#8_13_29#-659284#10741594#158
9,0.0005405694676350889,0.026087124821995468,0.0016079022293089354,2.585349579016644e-06,0.026085162424463015,0.02325014984113197,acc#2022_12_2#8_49_35#-678980#10744599#162
10,0.0006165231769007076,0.013255841636858376,0.0011784761167733142,1.3888059578051102e-06,0.013253463010433385,0.02482988475407624,acc#2022_12_2#8_15_19#-660532#10740945#156
11,0.0005937776282599987,0.024389279994316868,0.0015551904346657612,2.4186172880758794e-06,0.024388789798238438,0.0243675527753609,acc#2022_12_2#8_56_0#-680926#10747543#150
12,0.0006764248941375548,0.008917726494534048,0.001182122008167704,1.3974124421944453e-06,0.008916884314895018,0.026008169757550315,acc#2022_12_2#7_34_39#-635000#10734569#151
13,0.0006078509030806445,0.009277890133198012,0.001048385463080734,1.0991120791990048e-06,0.00927400175309342,0.024654632487235425,acc#2022_12_2#7_43_6#-640345#10745241#154
14,0.0008184277494868056,0.01793383330522406,0.0015566556137619654,2.423176699856641e-06,0.01792590863391054,0.028608176269849947,acc#2022_12_2#7_10_27#-625810#10705411#141
15,0.0005895288297548095,0.01719779950396069,0.0013246397292908097,1.7546704124156297e-06,0.017188198234529124,0.024280214779832766,acc#2022_12_2#7_11_59#-626285#10707272#146
16,0.001661569614123502,0.008418131675436489,0.0014117984734289771,1.9931749295763905e-06,0.008394534191894206,0.0407623553554441,acc#2022_12_2#6_47_9#-619858#10684141#465
17,0.0007153651932825469,0.025430416768232898,0.0016298771584566105,2.656499551658595e-06,0.025427144225025074,0.02674631176971036,acc#2022_12_2#7_13_22#-626014#10709425#141
18,0.0005252859570962569,0.008480677447444036,0.0009481479246621102,8.989844870410665e-07,0.00848010778061157,0.02291911772072077,acc#2022_12_2#7_11_40#-626189#10706838#148
19,0.0007139849731835015,0.015233409422087622,0.0013744559722195053,1.8891292195698654e-06,0.015233200276251599,0.026720497248058493,acc#2022_12_2#7_19_18#-626564#10716773#152
20,0.0004509572329779233,0.006209187191516595,0.0007216207002392166,5.207364350137374e-07,0.006205893191187487,0.02123575364751445,acc#2022_12_2#7_16_22#-625348#10713657#140
21,0.0005753631560971906,0.007869796008040506,0.0010362957874941322,1.0739089591780838e-06,0.007868317891006503,0.023986728749397876,acc#2022_12_2#7_38_7#-637886#10739734#149
22,0.0006775551780409998,0.012005754805824448,0.0012110046034649127,1.4665321496132107e-06,0.012004749923495196,0.026029890088915087,acc#2022_12_2#9_2_13#-684166#10749608#162
23,0.00045858417356937073,0.009429235675258245,0.0007732903711356484,5.979779980911088e-07,0.009425581931033664,0.021414578528875388,acc#2022_12_2#8_20_24#-664082#10739132#145
24,0.0011055860054162445,0.009965072347568287,0.0015879389420093981,2.5215500835499264e-06,0.009957189259369587,0.033250353463027196,acc#2022_12_2#9_7_27#-688367#10753423#170
25,0.000557321029109581,0.007411286909701393,0.0009100626169386201,8.282139667491696e-07,0.007406204830436697,0.023607647682680734,acc#2022_12_2#6_49_12#-620777#10684815#150
26,0.0007850388602272176,0.012817592707598257,0.001382838652933204,1.912242740046118e-06,0.012816703923839599,0.028018544934154194,acc#2022_12_2#7_20_16#-627084#10718015#176
27,0.0006791023141411321,0.044096631488248536,0.0023184847227261597,5.375371409514597e-06,0.04409354047424088,0.02605959159582383,acc#2022_12_2#7_57_25#-652366#10745623#149
28,0.0013735850757428504,0.013356631241448617,0.0020440702502185076,4.178223187828352e-06,0.013336599867590277,0.03706190868995889,acc#2022_12_2#9_7_33#-688417#10753465#179
29,0.0005959285962979738,0.01174408100923047,0.001080517341798107,1.1675177259264472e-06,0.011739989094668063,0.024411648782865402,acc#2022_12_2#7_29_51#-629317#10728831#153
30,0.000663566844167832,0.006664699400710388,0.0011200418732847408,1.254493797911191e-06,0.006662890473273051,0.025759791229119696,acc#2022_12_2#6_36_53#-617719#10683098#224
31,0.000840077329833616,0.02717558163188177,0.002142340030490546,4.589620806242232e-06,0.027172284918111182,0.02898408752804918,acc#2022_12_2#7_23_20#-627001#10722713#152
32,0.0005629411238378229,0.008570515089444484,0.0009332101071802724,8.708811041434157e-07,0.00856993770642,0.023726380335774417,acc#2022_12_2#8_7_13#-657605#10743411#147
33,0.0006628793393008154,0.01740904351917545,0.0012953483699362234,1.677927399496431e-06,0.01739903636342159,0.025746443235927084,acc#2022_12_2#9_1_38#-683835#10749260#168
34,0.000618648705027836,0.009240691127525373,0.0011433578464142536,1.30726716495704e-06,0.009238319946585314,0.024872649738776044,acc#2022_12_2#7_38_53#-638402#10740930#145
35,0.000557111131321382,0.004302208373650743,0.0007636233060956425,5.831205536124392e-07,0.004294031238862713,0.023603201717592934,acc#2022_12_2#6_53_22#-621169#10686221#154
36,0.0005854699669685386,0.015155989683987547,0.0012168531914950671,1.4807316896517306e-06,0.015153306111487271,0.02419648666580623,acc#2022_12_2#8_16_11#-661241#10740783#150
37,0.0004085194660571935,0.008735642527723325,0.0007309156212573426,5.342376453980071e-07,0.00873305518923459,0.020211864487404262,acc#2022_12_2#7_44_9#-640542#10745644#146
38,0.00040345082178841864,0.00570156741418688,0.0006791997421163347,4.6131228969089554e-07,0.00569832978661158,0.02008608527783397,acc#2022_12_2#7_7_33#-624652#10701742#135
39,0.0005822170917818587,0.012394032401592751,0.0011036475754470421,1.2180379707901345e-06,0.012391670947879175,0.024129175116067658,acc#2022_12_2#8_6_34#-657227#10743666#155
40,0.000650244868357942,0.012241413269065587,0.0012330893691254782,1.5205093922502697e-06,0.012240280012609073,0.02549989937936897,acc#2022_12_2#7_14_14#-625786#10710874#145
41,0.0015103708109954618,0.046851206520616515,0.004823529824938513,2.3266439972071366e-05,0.04684919759947734,0.03886348943411363,acc#2022_12_2#9_8_35#-688621#10753637#330
42,0.000656399582520899,0.008353961338215277,0.001170477686989446,1.3700180157401637e-06,0.008337812274774111,0.025620296300411887,acc#2022_12_2#7_22_56#-627001#10722050#189
43,0.0007225147234560862,0.023447354696025942,0.0016753865401649734,2.80692005896596e-06,0.023439328263938523,0.026879633990366875,acc#2022_12_2#7_57_33#-652425#10745475#146
44,0.0005740649431497778,0.009233070746382578,0.0009933598725279935,9.867638363488316e-07,0.009231014495099119,0.023959652400437237,acc#2022_12_2#7_14_9#-625808#10710735#147
45,0.0007674850034035465,0.020775372634144366,0.0016624345564522224,2.7636886544864972e-06,0.020771808912391575,0.027703519693417052,acc#2022_12_2#7_20_0#-627000#10717685#154
46,0.0006542540845214501,0.013980868304085035,0.0013780984156559716,1.899155243233499e-06,0.01398024381072418,0.025578390968187387,acc#2022_12_2#7_14_3#-625834#10710568#157
47,0.0006034005921722734,0.0158556107298138,0.0011924892822833427,1.4220306883606415e-06,0.015851785816694643,0.0245642136485635,acc#2022_12_2#8_10_46#-657696#10742651#147
48,0.0006297786552385547,0.017884031435153006,0.0013905758489468668,1.9337011916742996e-06,0.017877793513628823,0.025095391115472872,acc#2022_12_2#7_52_57#-648268#10747716#162
49,0.0006432110205656783,0.01739197969854076,0.0013897148228873128,1.931307288952715e-06,0.017388067185462288,0.025361605244260038,acc#2022_12_2#7_17_36#-625595#10714728#164
50,0.0008208143962168078,0.019933390455464103,0.001843379982885525,3.398049761303038e-06,0.019924619835420276,0.02864985857237009,acc#2022_12_2#7_19_57#-626982#10717621#154
51,0.0004249836450420121,0.006148457154126893,0.0006779087832018148,4.5956031834216506e-07,0.006142181797622766,0.020615131458276273,acc#2022_12_2#6_35_44#-617714#10683098#159
52,0.0006557231355013176,0.00980752951276993,0.001230281279909555,1.5135920276958924e-06,0.009806857637837368,0.02560709150804358,acc#2022_12_2#7_37_56#-637760#10739440#147
53,0.000584408043006416,0.015901131145790323,0.001247802682969234,1.5570115356252188e-06,0.015898185347100573,0.024174532942880533,acc#2022_12_2#8_15_40#-660831#10740929#154
54,0.0004987998508823156,0.0066170667900389245,0.0008125365166480127,6.602155908864861e-07,0.00660795031590826,0.022333827501848303,acc#2022_12_2#8_12_24#-658636#10741986#149
55,0.0006014253273982376,0.014072578813828217,0.0011779871786910794,1.387653793160569e-06,0.014067871475373443,0.02452397454325537,acc#2022_12_2#9_4_57#-686363#10751479#166
56,0.0007332473423207785,0.015231156893789963,0.001566498415547466,2.4539172859127215e-06,0.015229835422990426,0.02707854025461451,acc#2022_12_2#7_23_0#-627000#10722163#153
